Chrom	Pos	Region	RCM	Enrichment
41	46751	intergenic	1	0
41	47001	intergenic	1	0
41	47251	intergenic	1	0
41	47501	intergenic	1	0
41	47751	intergenic	1	0
41	48001	intergenic	1	0
41	48251	intergenic	1	0
41	48501	intergenic	1	0
41	48751	intergenic	1	0
41	49001	intergenic	1	0
41	49251	intergenic	1	0
41	49501	intergenic	1	0
41	49751	intergenic	1	0
41	50001	intergenic	1	0
41	50251	intergenic	1	0
41	50501	intergenic	1.14	0.06
41	50751	intergenic	1.14	0.05
41	51001	intergenic	1.21	0.08
41	51251	intergenic	1.67	0.22
41	51501	intergenic	1.94	0.29
41	51751	intergenic	1.32	0.12
41	52001	intergenic	1	0
41	52251	intergenic	1	0
41	52501	intergenic	1	0
41	52751	intergenic	1	0
41	53001	intergenic	1	0
41	53251	intergenic	1	0
41	53501	intergenic	1	0
41	53751	intergenic	1	0
41	54001	intergenic	1	0
41	54251	intergenic	1	0
41	54501	intergenic	1	0
41	54751	intergenic	1	0
41	55001	intergenic	1	0
41	55251	intergenic	1	0
41	55501	intergenic	1	0
41	55751	intergenic	1	0
41	56001	intergenic	1	0
41	56251	intergenic	1	0
41	56501	intergenic	1	0
41	56751	intergenic	1	0
41	57001	intergenic	1	0
41	57251	intergenic	1	0
41	57501	intergenic	1	0
41	57751	intergenic	1	0
41	58001	intergenic	1	0
41	58251	intergenic	1	0
41	58501	intergenic	1	0
41	58751	intergenic	1	0
41	59001	intergenic	1	0
41	59251	intergenic	1	0
41	59501	intergenic	1	0
41	59751	intergenic	1	0
41	60001	intergenic	1	0
41	60251	intergenic	1	0
41	60501	intergenic	1	0
41	60751	intergenic	1	0
41	61001	intergenic	1	0
41	61251	intergenic	1	0
41	61501	intergenic	1	0
41	61751	intergenic	1	0
41	62001	intergenic	1	0
41	62251	intergenic	1	0
41	62501	intergenic	1	0
41	62751	intergenic	1	0
41	63001	intergenic	1	0
41	63251	intergenic	1	0
41	63501	intergenic	1	0
41	63751	intergenic	1	0
41	64001	intergenic	1	0
41	64251	intergenic	1	0
41	64501	intergenic	1	0
41	64751	intergenic	1	0
41	65001	intergenic	1	0
41	65251	intergenic	1	0
41	65501	intergenic	1	0
41	65751	intergenic	1	0
41	66001	intergenic	1	0
41	66251	intergenic	1	0
41	66501	intergenic	1	0
41	66751	intergenic	1	0
41	67001	intergenic	1	0
41	67251	intergenic	1	0
41	67501	intergenic	1	0
41	67751	intergenic	1	0
41	68001	intergenic	1	0
41	68251	intergenic	1	0
41	68501	intergenic	1	0
41	68751	intergenic	1	0
41	69001	intergenic	1	0
41	69251	intergenic	1	0
41	69501	intergenic	1	0
41	69751	intergenic	1	0
41	70001	intergenic	1	0
41	70251	intergenic	1	0
41	70501	intergenic	1	0
41	70751	intergenic	1	0
41	71001	intergenic	1	0
41	71251	intergenic	1	0
41	71501	intergenic	1	0
41	71751	intergenic	1	0
41	72001	intergenic	1	0
41	72251	intergenic	1	0
41	72501	intergenic	1	0
41	72751	intergenic	1	0
41	73001	intergenic	1	0
41	73251	intergenic	1	0
41	73501	intergenic	1	0
41	73751	intergenic	1	0
41	74001	intergenic	1	0
41	74251	intergenic	1	0
41	74501	intergenic	1	0
41	74751	intergenic	1	0
41	75001	intergenic	1	0
41	75251	intergenic	1	0
41	75501	intergenic	1	0
41	75751	intergenic	1	0
41	76001	intergenic	1	0
41	76251	intergenic	1	0
41	76501	intergenic	1	0
41	76751	intergenic	1	0
41	77001	intergenic	1	0
41	77251	intergenic	1	0
41	77501	intergenic	1	0
41	77751	intergenic	1	0
41	78001	intergenic	1	0
41	78251	intergenic	1	0
41	78501	intergenic	1	0
41	78751	intergenic	1	0
41	79001	intergenic	1	0
41	79251	intergenic	1	0
41	79501	intergenic	1	0
41	79751	intergenic	1	0
41	80001	intergenic	1	0
41	80251	intergenic	1	0
41	80501	intergenic	1	0
41	80751	intergenic	1	0
41	81001	intergenic	1	0
41	81251	intergenic	1	0
41	81501	intergenic	1	0
41	81751	intergenic	1.67	0.22
41	82001	intergenic	1.81	0.26
41	82251	intergenic	1	0
41	82501	intergenic	1	0
41	82751	intergenic	2.97	0.47
41	83001	intergenic	5	0.7
41	83251	intergenic	3.73	0.57
41	83501	intergenic	2.57	0.41
41	83751	intergenic	2.24	0.35
41	84001	intergenic	2.2	0.34
41	84251	intergenic	1.72	0.24
41	84501	intergenic	1.24	0.09
41	84751	intergenic	1	0
41	85001	intergenic	1	0
41	85251	intergenic	1	0
41	85501	intergenic	1	0
41	85751	intergenic	1	0
41	86001	intergenic	1	0
41	86251	intergenic	1	0
41	86501	intergenic	1	0
41	86751	intergenic	1	0
41	87001	intergenic	1	0
41	87251	intergenic	1	0
41	87501	intergenic	1	0
41	87751	intergenic	1	0
41	88001	intergenic	1	0
41	88251	intergenic	1	0
41	88501	intergenic	1	0
41	88751	intergenic	1	0
41	89001	intergenic	1	0
41	89251	intergenic	1	0
41	89501	intergenic	1	0
41	89751	intergenic	1	0
41	90001	intergenic	1	0
41	90251	intergenic	1	0
41	90501	intergenic	1	0
41	90751	intergenic	1	0
41	91001	intergenic	1	0
41	91251	intergenic	1	0
41	91501	intergenic	1	0
41	91751	intergenic	1	0
41	92001	intergenic	1	0
41	92251	intergenic	1	0
41	92501	intergenic	1	0
41	92751	intergenic	1	0
41	93001	intergenic	1	0
41	93251	intergenic	1	0
41	93501	intergenic	1	0
41	93751	intergenic	1	0
41	94001	intergenic	1	0
41	94251	intergenic	1	0
41	94501	intergenic	1	0
41	94751	intergenic	1	0
41	95001	intergenic	1	0
41	95251	intergenic	1	0
41	95501	intergenic	1	0
41	95751	intergenic	1	0
41	96001	intergenic	1	0
41	96251	intergenic	1	0
41	96501	intergenic	1	0
41	96751	intergenic	1	0
41	97001	intergenic	1	0
41	97251	intergenic	1	0
41	97501	intergenic	1	0
41	97751	intergenic	1	0
41	98001	intergenic	1	0
41	98251	intergenic	1	0
41	98501	intergenic	1	0
41	98751	intergenic	1	0
41	99001	intergenic	1	0
41	99251	intergenic	1	0
41	99501	intergenic	1	0
41	99751	intergenic	1	0
41	100001	intergenic	1	0
41	100251	intergenic	1	0
41	100501	intergenic	1	0
41	100751	intergenic	1	0
41	101001	intergenic	1	0
41	101251	intergenic	1	0
42	251	intergenic	1	0
42	501	intergenic	1	0
42	751	intergenic	1	0
42	1001	intergenic	1	0
42	1251	intergenic	1	0
42	1501	intergenic	1	0
42	1751	intergenic	1	0
42	2001	intergenic	1	0
42	2251	intergenic	1	0
42	2501	intergenic	1	0
42	2751	intergenic	1	0
42	3001	intergenic	1	0
42	3251	intergenic	1	0
42	3501	intergenic	1	0
42	3751	intergenic	1	0
42	4001	intergenic	1	0
42	4251	intergenic	1	0
42	4501	intergenic	1	0
42	4751	intergenic	1	0
42	5001	intergenic	1	0
42	5251	intergenic	1	0
42	5501	intergenic	1	0
42	5751	intergenic	1	0
42	6001	intergenic	1	0
42	6251	intergenic	1	0
42	6501	intergenic	1	0
42	6751	intergenic	1	0
42	7001	intergenic	1	0
42	7251	intergenic	1	0
42	7501	intergenic	1	0
42	7751	intergenic	1	0
42	8001	intergenic	1	0
42	8251	intergenic	1	0
42	8501	intergenic	1	0
42	8751	intergenic	1	0
42	9001	intergenic	1	0
42	9251	intergenic	1	0
42	9501	intergenic	1	0
42	9751	intergenic	1	0
42	10001	intergenic	1	0
42	10251	intergenic	1	0
42	10501	intergenic	1	0
42	10751	intergenic	1	0
42	11001	intergenic	1	0
42	11251	intergenic	1	0
42	11501	intergenic	1	0
42	11751	intergenic	1	0
42	12001	intergenic	1	0
42	12251	intergenic	1	0
42	12501	intergenic	1	0
42	12751	intergenic	1	0
42	13001	intergenic	1	0
42	13251	intergenic	1	0
42	13501	intergenic	1	0
42	13751	intergenic	1	0
42	14001	intergenic	1	0
42	14251	intergenic	1	0
42	14501	intergenic	1	0
42	14751	intergenic	1	0
42	15001	intergenic	1	0
42	15251	intergenic	1	0
42	15501	intergenic	1	0
42	15751	intergenic	1	0
42	16001	intergenic	1	0
42	16251	intergenic	1	0
42	16501	intergenic	1	0
42	16751	intergenic	1	0
42	17001	intergenic	1	0
42	17251	intergenic	1	0
42	17501	intergenic	1	0
42	17751	intergenic	1	0
42	18001	intergenic	1	0
42	18251	intergenic	1	0
42	18501	intergenic	1	0
42	18751	intergenic	1	0
42	19001	intergenic	1	0
42	19251	intergenic	1	0
42	19501	intergenic	1	0
42	19751	intergenic	1	0
42	20001	intergenic	1	0
42	20251	intergenic	1	0
42	20501	intergenic	1	0
42	20751	intergenic	1	0
42	21001	intergenic	1	0
42	21251	intergenic	1	0
42	21501	intergenic	1	0
42	21751	intergenic	1	0
42	22001	intergenic	1	0
42	22251	intergenic	1	0
42	22501	intergenic	1	0
42	22751	intergenic	1	0
42	23001	intergenic	1	0
42	23251	intergenic	1	0
42	23501	intergenic	1	0
42	23751	intergenic	1	0
42	24001	intergenic	1	0
42	24251	intergenic	1	0
42	24501	intergenic	1	0
42	24751	intergenic	1	0
42	25001	intergenic	1	0
42	25251	intergenic	1	0
42	25501	intergenic	1	0
42	25751	intergenic	1	0
42	26001	intergenic	1	0
42	26251	intergenic	1	0
42	26501	intergenic	1	0
42	26751	intergenic	1	0
42	27001	intergenic	1	0
42	27251	intergenic	1	0
42	27501	intergenic	1	0
42	27751	intergenic	1	0
42	28001	intergenic	1	0
42	28251	intergenic	1	0
42	28501	intergenic	1	0
42	28751	intergenic	1	0
42	29001	intergenic	1	0
42	29251	intergenic	1	0
42	29501	intergenic	1	0
42	29751	intergenic	1	0
42	30001	intergenic	1	0
42	30251	intergenic	1	0
42	30501	intergenic	1	0
42	30751	intergenic	1	0
42	31001	intergenic	1	0
42	31251	intergenic	1	0
42	31501	intergenic	1	0
42	31751	intergenic	1	0
42	32001	intergenic	1	0
42	32251	intergenic	1	0
42	32501	intergenic	1	0
42	32751	intergenic	1	0
42	33001	genic	1	0
42	33251	genic	1.57	0.19
42	33501	genic	2.88	0.46
42	33751	genic	26.35	0.91
42	34001	genic	64.93	0.91
42	34251	genic	197.71	0.91
42	34501	genic	412.2	0.91
42	34751	genic	479.72	0.92
42	35001	genic	519.71	0.93
42	35251	genic	301.42	0.92
42	35501	genic	12.01	0.66
42	35751	genic	10.19	0.65
42	36001	genic	8.38	0.69
42	36251	genic	6.62	0.67
42	36501	genic	5.57	0.65
42	36751	genic	3.51	0.54
42	37001	genic	1.69	0.23
42	37251	intergenic	1.47	0.17
42	37501	intergenic	1.41	0.15
42	37751	intergenic	1.04	0.02
42	38001	intergenic	1	0
42	38251	intergenic	1	0
42	38501	intergenic	1	0
42	38751	intergenic	1	0
42	39001	intergenic	1	0
42	39251	intergenic	1	0
42	39501	intergenic	1	0
42	39751	intergenic	1	0
42	40001	intergenic	1	0
42	40251	intergenic	1	0
42	40501	intergenic	1	0
42	40751	intergenic	1	0
42	41001	intergenic	1	0
42	41251	intergenic	1	0
42	41501	intergenic	1	0
42	41751	intergenic	1	0
42	42001	intergenic	1	0
42	42251	intergenic	1	0
42	42501	intergenic	1	0
42	42751	intergenic	1	0
42	43001	intergenic	1	0
42	43251	intergenic	1	0
42	43501	intergenic	1	0
42	43751	intergenic	1	0
42	44001	intergenic	1	0
42	44251	intergenic	1	0
42	44501	intergenic	1	0
42	44751	intergenic	1	0
42	45001	intergenic	1	0
42	45251	intergenic	1	0
42	45501	intergenic	1	0
42	45751	intergenic	1	0
42	46001	intergenic	1	0
42	46251	intergenic	1	0
42	46501	intergenic	1	0
42	46751	intergenic	1	0
42	47001	intergenic	1	0
42	47251	intergenic	1	0
42	47501	intergenic	1	0
42	47751	intergenic	1	0
42	48001	intergenic	1	0
42	48251	intergenic	1	0
42	48501	intergenic	1	0
42	48751	intergenic	1	0
42	49001	intergenic	1	0
42	49251	intergenic	1	0
42	49501	intergenic	1	0
42	49751	intergenic	1	0
42	50001	intergenic	1	0
42	50251	intergenic	1	0
42	50501	intergenic	1	0
42	50751	intergenic	1	0
42	51001	intergenic	1	0
42	51251	intergenic	1	0
42	51501	intergenic	1	0
42	51751	intergenic	1	0
42	52001	intergenic	1	0
42	52251	intergenic	1	0
42	52501	intergenic	1	0
42	52751	intergenic	1	0
42	53001	intergenic	1	0
42	53251	intergenic	1	0
42	53501	intergenic	1	0
42	53751	intergenic	1	0
42	54001	intergenic	1	0
42	54251	intergenic	1	0
42	54501	intergenic	1	0
42	54751	intergenic	1	0
42	55001	intergenic	1	0
42	55251	intergenic	1	0
42	55501	intergenic	1	0
42	55751	intergenic	1	0
42	56001	intergenic	1	0
42	56251	intergenic	1	0
42	56501	intergenic	1	0
42	56751	intergenic	1	0
42	57001	intergenic	1	0
42	57251	intergenic	1	0
42	57501	intergenic	1	0
42	57751	intergenic	1	0
42	58001	intergenic	1	0
42	58251	intergenic	1	0
42	58501	intergenic	1	0
42	58751	intergenic	1	0
42	59001	intergenic	1	0
42	59251	intergenic	1	0
42	59501	intergenic	1	0
42	59751	intergenic	1	0
42	60001	intergenic	1	0
42	60251	intergenic	1	0
42	60501	intergenic	1	0
42	60751	intergenic	1	0
42	61001	intergenic	1	0
42	61251	intergenic	1	0
42	61501	intergenic	1	0
42	61751	intergenic	1	0
42	62001	intergenic	1	0
42	62251	intergenic	1	0
42	62501	intergenic	1	0
42	62751	intergenic	1	0
42	63001	intergenic	1	0
42	63251	intergenic	1	0
42	63501	intergenic	1	0
42	63751	intergenic	1	0
42	64001	intergenic	1	0
42	64251	intergenic	1	0
42	64501	intergenic	1	0
42	64751	intergenic	1	0
42	65001	intergenic	1	0
42	65251	intergenic	1	0
42	65501	intergenic	1	0
42	65751	intergenic	1	0
42	66001	intergenic	1	0
42	66251	intergenic	1	0
42	66501	intergenic	1	0
42	66751	intergenic	1	0
42	67001	intergenic	1	0
42	67251	intergenic	1	0
42	67501	intergenic	1	0
42	67751	intergenic	1	0
42	68001	intergenic	1	0
42	68251	intergenic	1	0
42	68501	intergenic	1	0
42	68751	intergenic	1	0
42	69001	intergenic	1	0
42	69251	intergenic	1	0
42	69501	intergenic	1	0
42	69751	intergenic	1	0
42	70001	intergenic	1	0
42	70251	intergenic	1	0
42	70501	intergenic	1	0
42	70751	intergenic	1	0
42	71001	intergenic	1	0
42	71251	intergenic	1	0
42	71501	intergenic	1	0
42	71751	intergenic	1	0
42	72001	intergenic	1	0
42	72251	intergenic	1	0
42	72501	intergenic	1	0
42	72751	intergenic	1	0
42	73001	intergenic	1	0
42	73251	intergenic	1	0
42	73501	intergenic	1	0
42	73751	intergenic	1	0
42	74001	intergenic	1	0
42	74251	intergenic	1	0
42	74501	intergenic	1	0
42	74751	intergenic	1	0
42	75001	intergenic	1	0
42	75251	intergenic	1	0
42	75501	intergenic	1	0
42	75751	intergenic	1	0
42	76001	intergenic	1	0
42	76251	intergenic	1	0
42	76501	intergenic	1	0
42	76751	intergenic	1	0
42	77001	intergenic	1	0
42	77251	intergenic	1	0
42	77501	intergenic	1	0
42	77751	intergenic	1	0
42	78001	intergenic	1	0
42	78251	intergenic	1	0
42	78501	intergenic	1	0
42	78751	intergenic	1	0
42	79001	intergenic	1	0
42	79251	intergenic	1	0
42	79501	intergenic	1	0
42	79751	intergenic	1	0
42	80001	intergenic	1	0
42	80251	intergenic	1	0
42	80501	intergenic	1	0
42	80751	intergenic	1	0
42	81001	intergenic	1	0
42	81251	intergenic	1	0
42	81501	intergenic	1	0
42	81751	intergenic	1	0
42	82001	intergenic	1	0
42	82251	intergenic	1	0
42	82501	intergenic	1	0
42	82751	intergenic	1	0
42	83001	intergenic	1	0
42	83251	intergenic	1	0
42	83501	intergenic	1	0
42	83751	intergenic	1	0
42	84001	intergenic	1	0
42	84251	intergenic	1	0
42	84501	intergenic	1	0
42	84751	intergenic	1	0
42	85001	intergenic	1	0
42	85251	intergenic	1	0
42	85501	intergenic	1	0
42	85751	intergenic	1	0
42	86001	intergenic	1	0
42	86251	intergenic	1	0
42	86501	intergenic	1	0
42	86751	intergenic	1	0
42	87001	intergenic	1	0
42	87251	intergenic	1	0
42	87501	intergenic	1	0
42	87751	intergenic	1	0
42	88001	intergenic	1	0
42	88251	intergenic	1	0
42	88501	intergenic	1	0
42	88751	intergenic	1	0
42	89001	intergenic	1	0
42	89251	intergenic	1	0
42	89501	intergenic	1	0
42	89751	intergenic	1	0
42	90001	intergenic	1	0
42	90251	intergenic	1	0
42	90501	intergenic	1	0
42	90751	intergenic	1	0
42	91001	intergenic	1	0
42	91251	intergenic	1	0
42	91501	intergenic	1	0
42	91751	intergenic	1	0
42	92001	intergenic	1	0
42	92251	intergenic	1	0
42	92501	intergenic	1	0
42	92751	intergenic	1	0
42	93001	intergenic	1	0
42	93251	intergenic	1	0
42	93501	intergenic	1	0
42	93751	intergenic	1	0
42	94001	intergenic	1	0
42	94251	intergenic	1	0
42	94501	intergenic	1	0
42	94751	intergenic	1	0
42	95001	intergenic	1	0
42	95251	intergenic	1	0
42	95501	intergenic	1	0
42	95751	intergenic	1	0
42	96001	intergenic	1	0
42	96251	intergenic	1	0
42	96501	intergenic	1	0
42	96751	intergenic	1	0
42	97001	intergenic	1	0
42	97251	intergenic	1	0
42	97501	intergenic	1	0
42	97751	intergenic	1	0
42	98001	intergenic	1	0
42	98251	intergenic	1	0
42	98501	intergenic	1	0
42	98751	intergenic	1	0
42	99001	intergenic	1	0
42	99251	intergenic	1	0
42	99501	intergenic	1	0
42	99751	intergenic	1	0
42	100001	intergenic	1	0
42	100251	intergenic	1	0
42	100501	intergenic	1	0
42	100751	intergenic	1	0
42	101001	intergenic	1	0
42	101251	intergenic	1	0
43	251	genic	1	0
43	501	genic	1	0
43	751	genic	1	0
43	1001	genic	2.49	0.4
43	1251	genic	7.93	0.81
43	1501	genic	16.98	0.9
43	1751	genic	20.55	0.81
43	2001	genic	14.88	0.22
43	2251	genic	14.37	0.26
43	2501	genic	16.59	1
43	2751	genic	22.4	0.92
43	3001	genic	18.25	0.81
43	3251	genic	9.15	0.84
43	3501	genic	8.47	0.93
43	3751	genic	2.55	0.41
43	4001	genic	1	0
43	4251	genic	1	0
43	4501	genic	1	0
43	4751	genic	1	0
43	5001	genic	1	0
43	5251	genic	1	0
43	5501	intergenic	1	0
43	5751	intergenic	1	0
43	6001	intergenic	1	0
43	6251	intergenic	1	0
43	6501	intergenic	1	0
43	6751	intergenic	1	0
43	7001	intergenic	1	0
43	7251	intergenic	1	0
43	7501	intergenic	1	0
43	7751	intergenic	1	0
43	8001	intergenic	1	0
43	8251	intergenic	1	0
43	8501	intergenic	1	0
43	8751	intergenic	1	0
43	9001	intergenic	1	0
43	9251	intergenic	1	0
43	9501	intergenic	1	0
43	9751	intergenic	1	0
43	10001	intergenic	1	0
43	10251	intergenic	1	0
43	10501	intergenic	1	0
43	10751	intergenic	1	0
43	11001	intergenic	1	0
43	11251	intergenic	1	0
43	11501	intergenic	1	0
43	11751	intergenic	1	0
43	12001	intergenic	1	0
43	12251	intergenic	1	0
43	12501	intergenic	1	0
43	12751	intergenic	1	0
43	13001	intergenic	1	0
43	13251	intergenic	1	0
43	13501	intergenic	1	0
43	13751	intergenic	1	0
43	14001	intergenic	1	0
43	14251	intergenic	1	0
43	14501	intergenic	1	0
43	14751	intergenic	1	0
43	15001	intergenic	1	0
43	15251	intergenic	1	0
43	15501	intergenic	1	0
43	15751	intergenic	1	0
43	16001	intergenic	1	0
43	16251	intergenic	1	0
43	16501	intergenic	1	0
43	16751	intergenic	1	0
43	17001	intergenic	1	0
43	17251	intergenic	1	0
43	17501	intergenic	1	0
43	17751	intergenic	1	0
43	18001	intergenic	1	0
43	18251	intergenic	1	0
43	18501	intergenic	1	0
43	18751	intergenic	1	0
43	19001	intergenic	1	0
43	19251	intergenic	1	0
43	19501	intergenic	1	0
43	19751	intergenic	1	0
43	20001	intergenic	1	0
43	20251	intergenic	1	0
43	20501	intergenic	1	0
43	20751	intergenic	1	0
43	21001	intergenic	1	0
43	21251	intergenic	1	0
43	21501	intergenic	1	0
43	21751	intergenic	1	0
43	22001	intergenic	1	0
43	22251	intergenic	1	0
43	22501	intergenic	1	0
43	22751	intergenic	1	0
43	23001	intergenic	1	0
43	23251	intergenic	1	0
43	23501	intergenic	1	0
43	23751	intergenic	1	0
43	24001	intergenic	1	0
43	24251	intergenic	1	0
43	24501	intergenic	1	0
43	24751	intergenic	1	0
43	25001	intergenic	1	0
43	25251	intergenic	1	0
43	25501	intergenic	1	0
43	25751	intergenic	1	0
43	26001	intergenic	1	0
43	26251	intergenic	1	0
43	26501	intergenic	1	0
43	26751	intergenic	1	0
43	27001	intergenic	1	0
43	27251	intergenic	1	0
43	27501	intergenic	1	0
43	27751	intergenic	1	0
43	28001	intergenic	1	0
43	28251	intergenic	1	0
43	28501	intergenic	1	0
43	28751	intergenic	1	0
43	29001	intergenic	1	0
43	29251	intergenic	1	0
43	29501	intergenic	1	0
43	29751	intergenic	1	0
43	30001	intergenic	1	0
43	30251	intergenic	1	0
43	30501	intergenic	1	0
43	30751	intergenic	1	0
43	31001	intergenic	1	0
43	31251	intergenic	1	0
43	31501	intergenic	1	0
43	31751	intergenic	1	0
43	32001	intergenic	1	0
43	32251	intergenic	1	0
43	32501	intergenic	1	0
43	32751	intergenic	1	0
43	33001	intergenic	1	0
43	33251	intergenic	1	0
43	33501	intergenic	1	0
43	33751	intergenic	1	0
43	34001	intergenic	1	0
43	34251	intergenic	1	0
43	34501	intergenic	1	0
43	34751	intergenic	1	0
43	35001	intergenic	1	0
43	35251	intergenic	1	0
43	35501	intergenic	1	0
43	35751	intergenic	1	0
43	36001	intergenic	1	0
43	36251	intergenic	1	0
43	36501	intergenic	1	0
43	36751	intergenic	1	0
43	37001	intergenic	1	0
43	37251	intergenic	1	0
43	37501	intergenic	1	0
43	37751	intergenic	1	0
43	38001	intergenic	1	0
43	38251	intergenic	1	0
43	38501	intergenic	1	0
43	38751	intergenic	1	0
43	39001	intergenic	1	0
43	39251	intergenic	1	0
43	39501	intergenic	1	0
43	39751	intergenic	1	0
43	40001	intergenic	1	0
43	40251	intergenic	1	0
43	40501	intergenic	1	0
43	40751	intergenic	1	0
43	41001	intergenic	1	0
43	41251	intergenic	1	0
43	41501	intergenic	1	0
43	41751	intergenic	1	0
43	42001	intergenic	1	0
43	42251	intergenic	1	0
43	42501	intergenic	1	0
43	42751	intergenic	1	0
43	43001	intergenic	1	0
43	43251	intergenic	1	0
43	43501	intergenic	1	0
43	43751	intergenic	1	0
43	44001	intergenic	1	0
43	44251	intergenic	1	0
43	44501	intergenic	1	0
43	44751	intergenic	1	0
43	45001	intergenic	1	0
43	45251	intergenic	1	0
43	45501	intergenic	1	0
43	45751	intergenic	1	0
43	46001	intergenic	1	0
43	46251	intergenic	1	0
43	46501	intergenic	1	0
43	46751	intergenic	1	0
43	47001	intergenic	1	0
43	47251	intergenic	1	0
43	47501	intergenic	1	0
43	47751	intergenic	1	0
43	48001	intergenic	1	0
43	48251	intergenic	1	0
43	48501	intergenic	1	0
43	48751	intergenic	1	0
43	49001	intergenic	1	0
43	49251	intergenic	1	0
43	49501	intergenic	1	0
43	49751	intergenic	1	0
43	50001	intergenic	1	0
43	50251	intergenic	1	0
43	50501	intergenic	1	0
43	50751	intergenic	1	0
43	51001	intergenic	1	0
43	51251	intergenic	1	0
43	51501	intergenic	1	0
43	51751	intergenic	1	0
43	52001	intergenic	1	0
43	52251	intergenic	1	0
43	52501	intergenic	1	0
43	52751	intergenic	1	0
43	53001	intergenic	1	0
43	53251	intergenic	1	0
43	53501	intergenic	1	0
43	53751	intergenic	1	0
43	54001	intergenic	1	0
43	54251	intergenic	1	0
43	54501	intergenic	1	0
43	54751	intergenic	1	0
43	55001	intergenic	1	0
43	55251	intergenic	1	0
43	55501	intergenic	1	0
43	55751	intergenic	1	0
43	56001	intergenic	1	0
43	56251	intergenic	1	0
43	56501	intergenic	1	0
43	56751	intergenic	1	0
43	57001	intergenic	1	0
43	57251	intergenic	1	0
43	57501	intergenic	1	0
43	57751	intergenic	1	0
43	58001	intergenic	1	0
43	58251	intergenic	1	0
43	58501	intergenic	1	0
43	58751	intergenic	1	0
43	59001	intergenic	1	0
43	59251	intergenic	1	0
43	59501	intergenic	1	0
43	59751	intergenic	1	0
43	60001	intergenic	1	0
43	60251	intergenic	1	0
43	60501	intergenic	1	0
43	60751	intergenic	1	0
43	61001	intergenic	1	0
43	61251	intergenic	1	0
43	61501	intergenic	1	0
43	61751	intergenic	1	0
43	62001	intergenic	1	0
43	62251	intergenic	1	0
43	62501	intergenic	1	0
43	62751	intergenic	1	0
43	63001	intergenic	1	0
43	63251	intergenic	1	0
43	63501	intergenic	1	0
43	63751	intergenic	1	0
43	64001	intergenic	1	0
43	64251	intergenic	1	0
43	64501	intergenic	1	0
43	64751	intergenic	1	0
43	65001	intergenic	1	0
43	65251	intergenic	1	0
43	65501	intergenic	1	0
43	65751	intergenic	1	0
43	66001	intergenic	1	0
43	66251	intergenic	1	0
43	66501	intergenic	1	0
43	66751	intergenic	1	0
43	67001	intergenic	1	0
43	67251	intergenic	1	0
43	67501	intergenic	1	0
43	67751	intergenic	1	0
43	68001	intergenic	1	0
43	68251	intergenic	1	0
43	68501	intergenic	1	0
43	68751	intergenic	1	0
43	69001	intergenic	1	0
43	69251	intergenic	1	0
43	69501	intergenic	1	0
43	69751	intergenic	1	0
43	70001	intergenic	1	0
43	70251	intergenic	1	0
43	70501	intergenic	1	0
43	70751	intergenic	1	0
43	71001	intergenic	1	0
43	71251	intergenic	1	0
43	71501	intergenic	1	0
43	71751	intergenic	1	0
43	72001	intergenic	1	0
43	72251	intergenic	1	0
43	72501	intergenic	1	0
43	72751	intergenic	1	0
43	73001	intergenic	1	0
43	73251	intergenic	1	0
43	73501	intergenic	1	0
43	73751	intergenic	1	0
43	74001	intergenic	1	0
43	74251	intergenic	1	0
43	74501	intergenic	1	0
43	74751	intergenic	1	0
43	75001	intergenic	1	0
43	75251	intergenic	1	0
43	75501	intergenic	1	0
43	75751	intergenic	1	0
43	76001	intergenic	1	0
43	76251	intergenic	1	0
43	76501	intergenic	1	0
43	76751	intergenic	1	0
43	77001	intergenic	1	0
43	77251	intergenic	1	0
43	77501	intergenic	1	0
43	77751	intergenic	1	0
43	78001	intergenic	1	0
43	78251	intergenic	1	0
43	78501	intergenic	1	0
43	78751	intergenic	1	0
43	79001	intergenic	1	0
43	79251	intergenic	1	0
43	79501	intergenic	1	0
43	79751	intergenic	1	0
43	80001	intergenic	1	0
43	80251	intergenic	1	0
43	80501	intergenic	1	0
43	80751	intergenic	1	0
43	81001	intergenic	1	0
43	81251	intergenic	1	0
43	81501	intergenic	1	0
43	81751	intergenic	1	0
43	82001	intergenic	1	0
43	82251	intergenic	1	0
43	82501	intergenic	1	0
43	82751	intergenic	1	0
43	83001	intergenic	1	0
43	83251	intergenic	1	0
43	83501	intergenic	1	0
43	83751	intergenic	1	0
43	84001	intergenic	1	0
43	84251	intergenic	1	0
43	84501	intergenic	1	0
43	84751	intergenic	1	0
43	85001	intergenic	1	0
43	85251	intergenic	1	0
43	85501	intergenic	1	0
43	85751	intergenic	1	0
43	86001	intergenic	1	0
43	86251	intergenic	1	0
43	86501	intergenic	1	0
43	86751	intergenic	1	0
43	87001	intergenic	1	0
43	87251	intergenic	1	0
43	87501	intergenic	1	0
43	87751	intergenic	1	0
43	88001	intergenic	1	0
43	88251	intergenic	1	0
43	88501	intergenic	1	0
43	88751	intergenic	1	0
43	89001	intergenic	1	0
43	89251	intergenic	1	0
43	89501	intergenic	1	0
43	89751	intergenic	1	0
43	90001	intergenic	1	0
43	90251	intergenic	1	0
43	90501	intergenic	1	0
43	90751	intergenic	1	0
43	91001	intergenic	1	0
43	91251	intergenic	1	0
43	91501	intergenic	1	0
43	91751	intergenic	1	0
